product_id,product_category_name,product_name_lenght,product_description_lenght,product_photos_qty,product_weight_g,product_length_cm,product_height_cm,product_width_cm
77f896a49e4b52c7886411acf219f98f,relogios_presentes,28,729,1,500.0,22.0,11.0,11.0
c36b3f0e13d2e953ee290c7ded304c57,relogios_presentes,40,228,1,750.0,28.0,18.0,25.0
64e296f9cbda172ddde4c59be4bb1120,relogios_presentes,50,668,1,500.0,23.0,16.0,16.0
c7caa8b7b6e51a771b10a6565125b0f4,relogios_presentes,60,601,2,267.0,16.0,12.0,14.0
9d8c8d53d7b90fb79d5cda8acae81b4a,relogios_presentes,53,681,2,240.0,16.0,11.0,11.0
14c6b9fe1b59f7ac6bd12e243d859461,relogios_presentes,56,475,4,2000.0,42.0,10.0,37.0
da727a53b3315a1efeb68f23a95eae97,relogios_presentes,43,156,1,543.0,16.0,12.0,14.0
97868e08c02c9f4f6b49ebe5a4d4dfec,relogios_presentes,52,333,1,349.0,19.0,14.0,14.0
9b8fae0d687fadb80a75aef40ea60fc2,relogios_presentes,36,1138,1,400.0,24.0,9.0,16.0
af0d0d1521e30e05b1cfc77192c685b6,relogios_presentes,42,596,5,100.0,16.0,17.0,12.0
1f459c80ec206dc814560de10182cdaf,relogios_presentes,42,596,1,500.0,18.0,14.0,17.0
cde7eb02af6868b9904f1ea2c7fdfdc3,relogios_presentes,56,398,3,500.0,20.0,30.0,20.0
e6b6e13cf71449a457269f425b89dc74,audio,38,2887,1,588.0,19.0,14.0,17.0
636f5be2cd52da4047bb73b7b15329e3,audio,31,315,6,300.0,16.0,9.0,11.0
1f388485320e7817bedef000d1890c0a,audio,58,1138,3,200.0,16.0,3.0,14.0
12715d8bb61f9c2c26219377d9737584,eletronicos,53,1996,3,373.0,21.0,11.0,17.0
d7fca8718416c61d99e75a1d0129e822,eletronicos,27,839,3,300.0,16.0,2.0,11.0
02b824e9f1158bc1005e058c4ea78e8d,eletronicos,56,1672,2,733.0,29.0,7.0,16.0
0b0172eb0fd18479d29c3bc122c058c2,eletronicos,53,265,2,150.0,22.0,13.0,15.0
5d66715cc928aadd0074f61332698593,eletronicos,52,390,1,150.0,20.0,13.0,18.0
7d4f5c1f7ebe33c1d57bdb4fef97c174,eletronicos,35,557,1,1950.0,27.0,7.0,27.0
a1773f6417edf55439b183e6385dca73,eletronicos,58,680,5,500.0,16.0,5.0,11.0
cb2047bfd317b05f62cf761708397641,eletronicos,20,148,1,100.0,23.0,8.0,11.0
736ed89df6a505a0bc3136d2402cc0b1,eletronicos,56,363,4,2700.0,37.0,22.0,16.0
1b7ce992a80ac036dd9ab73d08289712,eletronicos,52,530,3,150.0,22.0,3.0,12.0
9ff8568dfb9041b898e65ff4018c8c57,eletronicos,56,1242,6,133.0,16.0,7.0,13.0
3c2f792f1041177a81913a977431a99e,eletronicos,40,549,1,200.0,20.0,20.0,20.0
e940125d0a3c309f58f41cd21e39af06,eletronicos,55,287,3,10550.0,30.0,105.0,20.0
bcaccccaa0255d8132172dfe9c10ab2e,eletronicos,33,198,1,150.0,22.0,6.0,16.0
42155695adbe665066ad812855fe523a,eletronicos,60,517,4,200.0,16.0,6.0,14.0
f84ca2376ed799523593afad3bdae70f,eletronicos,58,2382,7,4150.0,23.0,23.0,23.0
fc877e6bbeb95de8809398eca3f2a3fe,eletronicos,58,780,2,2600.0,18.0,7.0,30.0
98f991fd34b7080dfef4fb7e7aabfd5a,eletronicos,28,383,3,5950.0,23.0,22.0,19.0
bdc3291ab242ec1effc8eb0987850268,eletronicos,53,830,1,541.0,19.0,12.0,16.0
e96bb423a08a118a05936e98e8278034,eletronicos,54,1400,1,6100.0,98.0,16.0,35.0
6ba4d9e6b21481dcc4646250fa189ac1,eletronicos,41,790,5,477.0,18.0,16.0,14.0
6ba4d9e6b21481dcc4646250fa189ac1,eletronicos,41,790,5,477.0,18.0,16.0,14.0
00f8c37377b038c9c791128d2f928111,eletronicos,32,302,1,100.0,19.0,15.0,17.0
592cc6634d2c783d297effc0b828bc37,eletronicos,57,1198,2,250.0,20.0,20.0,20.0
50497261c5976a5ca9c115935de42450,eletronicos,53,1507,2,547.0,19.0,12.0,17.0
bbd4255403b6c3c76836ba1c957b73c9,eletronicos,46,92,1,200.0,24.0,5.0,18.0
8995980bf35c9c32cc8c7cadc025ad64,eletronicos,50,640,2,330.0,22.0,4.0,12.0
ae708dce075c96f220a0ad5adb2dc984,eletronicos,51,1461,4,1117.0,19.0,14.0,19.0
5ab535a49436f1b34f5b83ca7375c4ef,eletronicos,59,2306,5,1400.0,25.0,6.0,14.0
ff0c8d7cbe636d47cf905e12dfee9927,eletronicos,51,1110,1,500.0,41.0,5.0,16.0
80be9ceee6b3290d8a41e98cf7d44454,eletronicos,52,1224,3,233.0,16.0,15.0,9.0
7b2c4d6fa7d8e50000ac4c7fca609790,eletronicos,58,942,3,575.0,26.0,15.0,18.0
a4e6e80a484adb6952b5f18a3e4bd1b8,eletronicos,57,408,1,1200.0,36.0,8.0,21.0
d9bba71d1d1ad35925593d365a2ab43e,eletronicos,58,1473,1,1850.0,56.0,12.0,39.0
c98bf47f7bea8f3aee82fa023786b8a1,eletronicos,33,63,1,6185.0,63.0,11.0,20.0
37cc5883abe2ac5703f1cfa3a9ec41c0,eletronicos,39,480,3,217.0,16.0,13.0,16.0
f4135cbdece8245560f7be179533797a,eletronicos,32,1306,3,500.0,17.0,9.0,25.0
17b41b007356c9b333b4e7c1fcedb066,eletronicos,50,966,2,23500.0,60.0,30.0,60.0
faa268ecc8a8434cb4ebee091b3222d6,eletronicos,48,2276,4,1800.0,55.0,20.0,45.0
acf90725a7a1fa2b5f4f0d77da84403b,eletronicos,56,770,1,350.0,30.0,19.0,14.0
6a1ac8352d7eee5e5108fad596e69ad1,eletronicos,53,2880,1,645.0,19.0,10.0,19.0
a5633cb3c488d04d36b0191dce4c8bc1,eletronicos,36,175,1,600.0,16.0,63.0,33.0
30b74394f33d50a2af1047ee1cfd5705,eletronicos,54,730,5,400.0,16.0,12.0,17.0
ea9fd984ad61025b0fc6a2a99042aa49,eletronicos,48,952,1,450.0,30.0,30.0,20.0
813abede22d2496612b447a3f55f629e,eletronicos,54,296,5,225.0,18.0,10.0,14.0
dc2f80dfc6b4e57be59ec9dfe9140849,eletronicos,43,1671,4,500.0,17.0,6.0,21.0
b9471cbef91a12be725aa96bea7d4763,eletronicos,60,1565,5,14250.0,38.0,64.0,49.0
9d2ff462feaaf88912539b8647e17ab4,informatica_acessorios,42,315,1,813.0,32.0,16.0,16.0
5526b1ae9ab2688cf600783cece249df,informatica_acessorios,49,385,1,200.0,16.0,16.0,16.0
dbb67791e405873b259e4656bf971246,informatica_acessorios,32,321,1,207.0,17.0,12.0,13.0
dbb67791e405873b259e4656bf971246,informatica_acessorios,32,321,1,207.0,17.0,12.0,13.0
59a5c66f3c04b01ccdb9362174f6ecdf,informatica_acessorios,58,1538,5,650.0,17.0,11.0,11.0
a630323d497e2acc89574e8b792c6936,informatica_acessorios,56,1803,1,420.0,22.0,16.0,16.0
d929915b6b69f9c91192c898b6fc21fc,informatica_acessorios,51,1147,4,1050.0,105.0,11.0,12.0
bab7ff9abbcc13690a62d015f2ca8e44,informatica_acessorios,43,269,1,250.0,30.0,7.0,20.0
e090b9bd2ef7d60d3b0ee3399c79ee3d,informatica_acessorios,55,402,1,1217.0,27.0,22.0,25.0
2501eb540473502ef149a3a848b2f8f0,informatica_acessorios,57,749,1,570.0,16.0,22.0,17.0
f0087499874ae6c0b14f7b42671519fc,informatica_acessorios,57,122,1,1300.0,32.0,17.0,32.0
9c422a519119dcad7575db5af1ba540e,informatica_acessorios,56,1306,1,100.0,20.0,20.0,20.0
e5ae72c62ebfa708624f5029d609b160,informatica_acessorios,60,367,1,156.0,18.0,12.0,15.0
7053ea870121d9f77c255101139dd0e9,informatica_acessorios,43,688,1,2000.0,25.0,15.0,15.0
6f73b16abce275c50c172a2690ad4b12,informatica_acessorios,50,488,4,450.0,19.0,5.0,12.0
fc1449f3ffc59fd2eb9640505aea0581,informatica_acessorios,46,345,1,1400.0,26.0,13.0,35.0
247fa5b4e2f524a22b21ef256ffc23e4,informatica_acessorios,56,954,3,950.0,31.0,4.0,23.0
1ca737c9f8f06b3672be9f9f3f603d36,informatica_acessorios,59,1095,1,350.0,19.0,19.0,13.0
530a9cb93b8b670336305e39f24a68d2,informatica_acessorios,26,568,2,225.0,23.0,8.0,13.0
87cc2aef12eddf0b170234138b0946e0,informatica_acessorios,58,2455,2,350.0,28.0,6.0,20.0
955129b53464486f9f93074c64b2bd88,informatica_acessorios,56,388,3,150.0,16.0,4.0,12.0
e15f2eb4bd9c94996e56cc76c1394361,informatica_acessorios,56,156,1,750.0,36.0,11.0,20.0
4c35791f944cf1550e8ae288b3f9e258,informatica_acessorios,53,514,3,424.0,25.0,10.0,19.0
4310db2c2f39a8a5fe403463e39ca5da,informatica_acessorios,42,306,2,18100.0,45.0,65.0,40.0
51546b31b0669a44f338a791d4f96ddd,informatica_acessorios,43,936,2,200.0,14.0,5.0,14.0
87ea2f45559e10519513a20b24147316,informatica_acessorios,48,2776,5,100.0,17.0,9.0,14.0
0780ab4d63c3fa0b95d7f17f66a3444c,informatica_acessorios,59,393,1,1000.0,30.0,6.0,16.0
127c0cde3ea832c4c4901159cf902d0e,informatica_acessorios,59,3723,1,750.0,16.0,9.0,12.0
0f96cb6fd0ba832f2d7a21d13b251526,informatica_acessorios,49,1245,1,2200.0,18.0,25.0,18.0
656e0eca68dcecf6a31b8ececfabe3e8,informatica_acessorios,45,236,1,173.0,18.0,13.0,12.0
08a58dc963320d6073623382b9ceb920,informatica_acessorios,56,2590,5,400.0,17.0,7.0,13.0
b47e709bbae4533598f806553accd469,informatica_acessorios,32,498,1,200.0,18.0,9.0,16.0
d6d73c1fe2e8c0e3e90e2421ffa4b963,informatica_acessorios,59,1165,3,800.0,31.0,9.0,11.0
d4670fa6cc31ee979c4cbd5904e0562a,informatica_acessorios,38,323,1,1050.0,32.0,12.0,20.0
16e3cf9ffd35194d29e5560a23123732,informatica_acessorios,45,923,1,875.0,35.0,16.0,12.0
7e6850f360e60da72b7d3b1b37f42312,informatica_acessorios,59,859,3,800.0,33.0,11.0,14.0
2907243f68e5e3eca9cea8276cc3fe04,informatica_acessorios,54,714,1,4200.0,30.0,10.0,30.0
887c03038c774a15272a3e75ca7b4fa7,informatica_acessorios,58,548,1,150.0,16.0,14.0,11.0
010951987d78f9d52fbf50a43b690ba1,informatica_acessorios,55,441,1,1100.0,40.0,20.0,20.0
798edd0e46657089dcdd3ae893a5b015,informatica_acessorios,51,1415,4,1350.0,22.0,10.0,23.0
ed5666106b8fb47b57c4b2c5f67a755b,informatica_acessorios,36,957,3,200.0,16.0,9.0,12.0
345ebf31824c3871cbb94c377190d6f9,informatica_acessorios,43,463,2,140.0,16.0,13.0,12.0
90aaf7f993470e411207adabf5b998b6,informatica_acessorios,34,1727,1,50.0,30.0,30.0,20.0
86fb7ef6ee1ffa3832f09b1a1552e7e6,informatica_acessorios,35,764,1,1125.0,21.0,20.0,29.0
8d807314723c710366fedb04a2b24508,informatica_acessorios,60,1656,3,1400.0,16.0,23.0,25.0
53f345740817185c3b226e722a2f729a,informatica_acessorios,49,152,6,200.0,18.0,7.0,12.0
51380ed201eef8cc5c744c5e0d49965b,informatica_acessorios,60,687,1,500.0,17.0,16.0,12.0
868ceb027ab706a4dee42e2220006b85,informatica_acessorios,23,978,4,1550.0,25.0,15.0,25.0
470433f95ba906e17efac3fce39e9ffd,informatica_acessorios,46,1186,4,4000.0,34.0,14.0,30.0
c90a0e0826c9e7793800fcd160620c64,informatica_acessorios,43,152,2,2900.0,30.0,9.0,25.0
238e45c597d95d9eb3b225aaabf1c7ae,informatica_acessorios,54,394,1,726.0,20.0,15.0,13.0
c8ce6fa564890ef82eb876c0bbb8f01d,informatica_acessorios,53,886,6,200.0,29.0,5.0,20.0
34194988e78bc60417003c8a235b8083,informatica_acessorios,38,526,2,150.0,20.0,20.0,20.0
e7261ba9b589b73ac45411a15058403e,informatica_acessorios,60,491,1,1600.0,25.0,9.0,25.0
96a8e69f40810916a191425f42eb4b19,informatica_acessorios,41,635,1,513.0,22.0,14.0,19.0
ca94d73e8f12ba9a6393af8224536f90,informatica_acessorios,60,1753,1,885.0,20.0,12.0,12.0
b6403b2cb9c29a988be655885b9c1812,informatica_acessorios,19,971,2,800.0,20.0,26.0,12.0
606fe329bc6b2d8d63f8d787cd5d0960,informatica_acessorios,36,1437,1,92.0,18.0,17.0,12.0
d763e6048c898edf2640a38fcd29588f,informatica_acessorios,55,211,1,1200.0,38.0,24.0,12.0
07313d7b1ca6dbf3885412a763b626c5,informatica_acessorios,28,690,1,100.0,16.0,2.0,11.0
2ced45a3059cbb128a8b8b6508809746,informatica_acessorios,37,1458,2,350.0,18.0,9.0,14.0
e23a34276c3979415a832cbd4d043952,informatica_acessorios,46,446,1,140.0,12.0,21.0,12.0
2942a8c2c52f01cf90a2552946eb5383,informatica_acessorios,49,365,2,200.0,16.0,17.0,22.0
d982791b03ad95faaa03fc746ad04672,informatica_acessorios,35,1543,3,2300.0,42.0,29.0,28.0
2bf72be295c67ec55ed408f9d0c582b4,informatica_acessorios,45,812,4,500.0,16.0,8.0,20.0
547ef2af00ca493818dd33eb5216b22e,informatica_acessorios,43,1183,5,650.0,24.0,10.0,16.0
05c2523e08c5262f1ee172b332c3ea44,informatica_acessorios,57,178,2,100.0,16.0,2.0,11.0
f5cb4f19ca215fb34aef190918d45f46,informatica_acessorios,47,219,1,200.0,23.0,11.0,15.0
752cc72634eb0d850747733e9bd4b0b6,informatica_acessorios,60,645,1,1125.0,27.0,17.0,12.0
f6bd73f359ad6b91076b19cc0b70b44a,informatica_acessorios,60,878,5,1050.0,29.0,16.0,18.0
ec3f8e78677c7e0395b155bc67417158,informatica_acessorios,60,334,3,850.0,34.0,14.0,14.0
2fb9e46750ac55362f7b642f12b5835b,informatica_acessorios,28,804,2,100.0,16.0,6.0,11.0
946b65d028c40dd63ca9d45fa3e4b65e,informatica_acessorios,39,314,2,3695.0,41.0,27.0,33.0
f54815785eb4b1d0fb3f5e81080694ff,informatica_acessorios,56,987,3,850.0,45.0,10.0,20.0
65ce839c7967ed73e05471cbd4cb2ec1,informatica_acessorios,59,359,4,900.0,31.0,13.0,26.0
beb1cc5b34dcd5fb5c3214a3564b7fdd,informatica_acessorios,59,1251,1,200.0,21.0,5.0,15.0
6456fdf43df7d711b98d91fe574e43d4,informatica_acessorios,60,1328,5,150.0,28.0,8.0,12.0
0021a87d4997a48b6cef1665602be0f5,informatica_acessorios,58,946,6,650.0,25.0,10.0,15.0
999ad46c08ea9b778cefc75048156f30,informatica_acessorios,36,983,4,1700.0,31.0,12.0,22.0
757e03cbdab9161ad95210a779dd2b2a,informatica_acessorios,45,2696,3,482.0,52.0,4.0,14.0
870bcc6c58e03ca658cfdd13db4bbe28,informatica_acessorios,27,428,2,487.0,19.0,12.0,16.0
d41535863aafb38ad02b68cd12a091ed,informatica_acessorios,56,782,1,1150.0,16.0,11.0,28.0
13cf6ebf8152ba2ef2a1ee491f7346c1,informatica_acessorios,50,2166,3,994.0,25.0,18.0,25.0
5e70a4508abd5d19bfe7f110785294c8,informatica_acessorios,43,1014,3,400.0,22.0,8.0,15.0
79f0638714bca6309431b53ecfdb4b54,informatica_acessorios,49,539,1,12700.0,50.0,39.0,40.0
3faabbe96a14a10e0ef007fc3ce38708,informatica_acessorios,54,2052,2,400.0,16.0,16.0,16.0
cd8cb942b6a58fcff9697762d3bc9cd7,informatica_acessorios,48,339,6,2900.0,27.0,11.0,20.0
94c6a83ab9e528e35fbe815ad5a05905,informatica_acessorios,57,738,1,100.0,22.0,5.0,15.0
34d94359772f0bc123b585b23014e311,informatica_acessorios,20,1069,3,200.0,16.0,25.0,15.0
2d760d94cb67db3551e9a01ceb060161,informatica_acessorios,43,1276,1,1183.0,59.0,10.0,15.0
54c9eeb3eec23150e817e2048c9c4c31,informatica_acessorios,52,218,1,800.0,34.0,15.0,19.0
17955d2806f5d00146744b206f2dee1a,informatica_acessorios,53,229,1,567.0,27.0,14.0,12.0
2c0794594e639865fe2ff4085c935544,informatica_acessorios,60,970,3,750.0,36.0,17.0,14.0
8c81af91a9b96d073ccaf0d3402ec5b2,informatica_acessorios,24,1590,2,400.0,17.0,7.0,15.0
5524bbd7c991692980702322aa085419,informatica_acessorios,57,1098,4,18150.0,17.0,35.0,35.0
d688e1eb847d2f72892ede46001673bd,informatica_acessorios,55,300,1,761.0,18.0,15.0,15.0
1fafb4fdc8f7b3d202cb39f1218934e7,informatica_acessorios,34,277,2,100.0,20.0,3.0,15.0
ad1363e145be3de4efec013051b14322,informatica_acessorios,60,300,3,150.0,16.0,2.0,16.0
c9fbc1aa8e59ad7525f82fd8a5cb2337,informatica_acessorios,40,2206,2,749.0,25.0,13.0,24.0
a8bac9bc4001039c362db47eee5aee9a,informatica_acessorios,34,1545,2,6250.0,15.0,15.0,20.0
58bf858007e80985449672d0ce53a060,informatica_acessorios,55,480,2,925.0,24.0,19.0,13.0
fd16d6944e49931ace2c99037c4d8868,informatica_acessorios,60,893,2,750.0,50.0,6.0,28.0
cd4433e613b80ca07e19c5c626aee51a,informatica_acessorios,38,580,2,352.0,20.0,14.0,17.0
313d98472cf2ff8d80bcccbed7bed6b1,informatica_acessorios,54,2394,4,550.0,28.0,10.0,26.0
e935787651bc6a165a8bfbba20333630,informatica_acessorios,36,469,1,280.0,17.0,15.0,16.0
c6bdd07f0a20ccd19d51de91c1551952,informatica_acessorios,48,561,3,300.0,16.0,8.0,11.0
e2ba1ff659ac980030fe15554828f2eb,informatica_acessorios,44,451,1,600.0,16.0,15.0,15.0
fbb05e4acf9348440b40d667795c057e,informatica_acessorios,52,159,2,2800.0,34.0,35.0,29.0
5317ab3252cac4ab9097bcf38a826663,informatica_acessorios,60,1121,2,5400.0,44.0,44.0,24.0
0dbda89985ac97cc36d9239d67a1172b,informatica_acessorios,59,401,5,4800.0,18.0,26.0,19.0
e245d0b2b8c02f14e840abef856cc149,informatica_acessorios,56,1654,4,525.0,19.0,10.0,17.0
73a6e085799e9c92a2c854ec9627b28f,informatica_acessorios,50,188,1,50.0,16.0,32.0,21.0
99b4367cf2228c8a86922a0649bee6b8,informatica_acessorios,46,135,1,400.0,35.0,35.0,25.0
79da264732f717f10ebf5d102aa6c32a,telefonia,59,675,5,150.0,17.0,8.0,14.0
b77dd6385638733dd46bf68b093715b7,telefonia,62,581,2,150.0,19.0,5.0,11.0
0bed2811f66d80c67e51d3d9a5127233,telefonia,41,689,1,100.0,24.0,2.0,18.0
6cfe89ec0814c1a570172b0916b102a8,telefonia,34,139,1,100.0,18.0,18.0,18.0
575889c312f07612d39648ea61253cd5,telefonia,45,169,1,250.0,16.0,6.0,11.0
ecc7e6fab3b3398b08af2baf86214af6,telefonia,51,2079,1,133.0,19.0,5.0,13.0
0db0a25da8420d8e6d918b552c3c4891,telefonia,33,145,1,100.0,20.0,20.0,20.0
f142a5ca78eb112cafbcf29f9a43eca7,telefonia,58,298,1,50.0,20.0,20.0,20.0
4a300735bc293723103db0d0c1bc1585,telefonia,42,661,4,250.0,16.0,4.0,20.0
68d6b012711637d70d3c4e295caaca13,telefonia,56,486,1,150.0,16.0,6.0,12.0
ca0e18cb90ba3928271a3b09d9141dd0,telefonia,38,214,1,126.0,16.0,11.0,13.0
95e67a8fbaf668c2d060eb3938a0c999,telefonia,56,1736,1,450.0,16.0,16.0,16.0
81521040c9500ac8e175c2839d193a46,telefonia,50,722,2,100.0,20.0,16.0,12.0
027bb42a4ef22da4c7a80ecf9c60ba0c,telefonia,60,357,4,300.0,16.0,6.0,11.0
5d52927f3cf2e3266c5dd6e4d2dd566a,telefonia,52,526,5,200.0,21.0,6.0,13.0
530989bc6eff4420c49a84214ab1eb51,telefonia,58,423,2,600.0,23.0,7.0,15.0
d81cbbaeb38bdc56879d408d7f607b0e,telefonia,53,2384,1,600.0,21.0,23.0,22.0
994dfe832d5ef3a6f8cee4273f91c1e3,telefonia,37,681,3,333.0,18.0,9.0,12.0
8b50377e6ef3606c6e606ca0289d5f34,telefonia,32,184,2,200.0,25.0,17.0,25.0
05f65453e3770efa763d5b2884842fe2,telefonia,57,412,2,200.0,25.0,10.0,13.0
f26687a556d96d5ba708b2ae3db5fbed,telefonia,35,538,1,100.0,16.0,6.0,15.0
973a3dbe682b5a1cc9333f5a1f5d407b,telefonia,35,799,5,60.0,18.0,2.0,11.0
98e06076f757bc9d675b9f39b9672be9,telefonia,55,689,3,100.0,16.0,7.0,11.0
b8073c83c3cd7f305f4c9c52a5cc9b96,telefonia,60,524,4,200.0,20.0,5.0,25.0
127f66367cc2f1616d4d070ecf8afb7a,telefonia,54,455,2,450.0,21.0,11.0,19.0
ebec0feb5e83056683c5ae11d39c3f11,telefonia,58,285,1,200.0,30.0,5.0,12.0
d4a56b9816c864d22d8b40c16999208b,telefonia,56,1666,1,230.0,14.0,10.0,11.0
08138db6d5813afad8e1f1d01393145a,telefonia,28,466,1,200.0,19.0,6.0,15.0
b1035b3d307f0aeb6157fdd3e09f8119,telefonia,55,395,3,375.0,18.0,13.0,16.0
fd206f3c185fd47c22d6de48f25133fe,telefonia,28,314,2,500.0,30.0,10.0,20.0
50360414e16500c6fa1c11e2be97dd0c,telefonia,50,1277,4,500.0,20.0,15.0,30.0
184908160c13d25f992d86d43cba2e90,telefonia,38,654,3,50.0,20.0,4.0,11.0
29e12e9986898ede7b446f39cdaaa6de,consoles_games,56,1478,1,1750.0,29.0,3.0,21.0
0c3256090b6cc52703b152c874827cd7,consoles_games,57,762,4,200.0,21.0,7.0,16.0
0aabfb375647d9738ad0f7b4ea3653b1,consoles_games,49,100,4,150.0,16.0,12.0,12.0
19f0917ba5781b978298ffcd9ae225c1,consoles_games,38,41,1,150.0,20.0,3.0,18.0
f9982e3da18bb4f67e0fa0fcca27b8d4,consoles_games,45,1338,1,600.0,18.0,12.0,18.0
794c86fac605d182da0e2e7965c047f6,consoles_games,23,1537,1,200.0,21.0,5.0,14.0
1fb368a1506cced21a07abb6d220c4e1,consoles_games,46,1469,4,98.0,17.0,7.0,12.0
552a2a10932c4abaff715fe6a4d61280,consoles_games,51,561,1,400.0,20.0,7.0,17.0
0f5332231359f783330b784af1b8c3bd,consoles_games,40,562,2,200.0,21.0,9.0,17.0
0ab78aeb8039e8ee1d47412e56baded3,consoles_games,54,342,1,200.0,17.0,3.0,14.0
74abe2be0a975b4af328f6e69f8a5ea1,consoles_games,27,205,3,550.0,34.0,7.0,19.0
2abe5f959812799488689885a0fa4cbd,consoles_games,23,803,1,100.0,17.0,18.0,15.0
c7c57beb314dfd634634c758da3eba64,consoles_games,60,2659,3,650.0,20.0,30.0,25.0
75f3ef6a5cb0f2d5aeef15925f0ccf69,consoles_games,50,429,4,530.0,18.0,24.0,18.0
f410090aec61f7c73748ca894286edcd,papelaria,60,1847,3,450.0,35.0,50.0,12.0
94dda8dfb4b1536bf54afadab8759430,papelaria,44,721,3,1450.0,100.0,20.0,11.0
566a092fe1584b426b4a5c76823fa63b,papelaria,45,350,1,3600.0,36.0,24.0,36.0
d9800a25632b4cca5f4207408c25fc3c,papelaria,58,297,2,450.0,20.0,18.0,15.0
947a46e4f6dcc04e256398abf33e272e,papelaria,43,867,7,750.0,30.0,40.0,11.0
8603fd58099e4089e9811dfffe1d5ea2,papelaria,41,742,1,14350.0,101.0,8.0,60.0
c706d50b57c9e83293c2586d01f32445,papelaria,60,310,3,600.0,25.0,7.0,24.0
c765fb286266d05deb16689631d841e1,papelaria,53,251,2,700.0,37.0,6.0,29.0
2bf7ce28472c7ae94ee15e26991bc9b6,papelaria,49,162,3,150.0,20.0,15.0,15.0
aab5e2a4e6a2434fb61e694ed85a9888,papelaria,20,837,6,1800.0,32.0,40.0,16.0
f32415d23c358ef1e387a7d329d9ce9f,papelaria,59,276,2,550.0,66.0,12.0,12.0
99b5d7eec773ceced9d287d753ca00e9,papelaria,46,484,3,1000.0,16.0,4.0,11.0
d189fbf8b5d79a670cebcaaad68d77b2,papelaria,49,453,1,3000.0,30.0,10.0,30.0
0bff7ada15fd3840490f79b2612db33b,papelaria,42,440,2,1775.0,39.0,22.0,22.0
ab6daa82c0ec6a0a6898c06151cc3c64,papelaria,24,849,4,3950.0,53.0,4.0,43.0
805cb130b4477536c829664a9858aba2,papelaria,41,699,1,300.0,27.0,5.0,17.0
1ab301df9ab26fc25842366a7c68fb96,papelaria,51,404,4,1400.0,35.0,46.0,31.0
a9ae3095ce9466944a7427933de5f784,papelaria,46,664,3,800.0,48.0,7.0,38.0
41ae9f1ae64408cbe2b980a3227f04b3,papelaria,55,1349,2,1000.0,27.0,10.0,20.0
1440c3493146c70f05302fa3edf1038f,papelaria,59,1937,5,6250.0,32.0,36.0,32.0
1f39e56ddd4944595b9a7d9d7e4e16f3,papelaria,53,576,1,2400.0,30.0,5.0,21.0
310dc32058903b6416c71faff132df9e,papelaria,36,326,1,300.0,16.0,10.0,11.0
bb1ee1154c7f9b5329328e3fab9e6bb2,papelaria,54,983,5,8800.0,32.0,5.0,40.0
85c39c98aac0283cda6c5e6721749c8b,papelaria,43,482,2,550.0,20.0,20.0,20.0
9c985e2ff7b419faca8c549f4b1673c2,papelaria,58,489,4,500.0,42.0,14.0,30.0
e8b3e1130c20d55ebe3466a7a7e2c1e6,papelaria,35,448,1,400.0,28.0,9.0,18.0
685745fc12a6d4344a767bf01fb2d6d1,papelaria,48,483,1,267.0,20.0,7.0,13.0
0d43f8d3ba891d985e8087bf048d3f85,papelaria,44,240,1,100.0,16.0,20.0,20.0
e59710c424d7084b69c46fab3dcc4c47,papelaria,55,278,1,1300.0,31.0,33.0,35.0
94aa4a6893284c0236d6c79c194ef5a6,papelaria,44,899,2,700.0,27.0,7.0,22.0
ff01ba3d3676dd02937fd007e3f4e992,papelaria,54,755,4,200.0,16.0,5.0,12.0
81c57baf4689d8d58fc4d8ff51ebb210,papelaria,60,278,5,1250.0,38.0,15.0,29.0
6742c031c6ff9b57e732163ac4ca368f,papelaria,60,1076,4,750.0,34.0,4.0,23.0
bbbf1bcea60c934fa6237fe10476c475,papelaria,48,533,1,1100.0,36.0,29.0,33.0
d8fb151eb350f0956fbd847567d78954,papelaria,43,386,2,750.0,31.0,3.0,22.0
6b5af19067eeadc0f331687a79ca656b,papelaria,62,621,1,600.0,16.0,6.0,11.0
2aae44062520332404c7c026b7cb03c1,papelaria,51,479,4,450.0,24.0,4.0,20.0
2fde0c9154180a1b4d37c3e829ff3bcf,papelaria,59,296,1,650.0,16.0,10.0,11.0
b5694f734bee2683d25bb188a7f45b40,papelaria,50,684,2,100.0,16.0,2.0,11.0
8fe6b4466c75060534fb161548531a7c,papelaria,51,1506,2,1100.0,24.0,4.0,24.0
3dacb3ae011b40803a508b23392e15a0,papelaria,57,1682,1,7200.0,43.0,23.0,33.0
2a88b20e4ce366edc5efac1c5764d808,papelaria,53,645,1,700.0,21.0,8.0,17.0
7edd6cf84eed8d7a3b63543734fb1249,papelaria,42,456,1,750.0,16.0,20.0,35.0
6e87f3a8a84e60c41db0a3e7779f6e0c,papelaria,41,341,3,6350.0,18.0,47.0,34.0
08418a3bc628e92c012281010957e259,papelaria,43,598,3,9250.0,64.0,15.0,51.0
a8e70722df5b3d52489164f391acf5a8,papelaria,37,281,1,492.0,32.0,11.0,23.0
3de040f7129e3e1aa3a1fd1d6c1f9f2d,papelaria,30,548,2,500.0,16.0,10.0,25.0
89aefaec68835e01b06728172633e47c,papelaria,27,121,5,50.0,16.0,2.0,11.0
71b7afd92c42feab780d5ea512fc7348,artigos_de_festas,49,358,1,2950.0,33.0,18.0,33.0
